   193 29724 29767   2202.91   2204.81 178221.60 178479.60     18.73
   194 29912 29941   2211.21   2212.50 179349.60 179523.60      6.22
   195 29954 30025   2213.07   2216.22 179601.60 180027.60     18.18
   196 30069 30174   2218.17   2222.84 180291.60 180921.60     76.33
   197 30206 30262   2224.26   2226.76 181113.60 181449.60     21.55
   198 30270 30362   2227.11   2231.22 181497.60 182049.60    106.73
   199 30418 30486   2233.72   2236.76 182385.60 182793.60     19.02
   200 30552 30604   2239.72   2242.05 183189.60 183501.60      8.93
   201 30805 30867   2251.09   2253.88 184707.60 185079.60    100.20
   202 30880 30948   2254.47   2257.54 185157.60 185565.60     11.30
   203 30961 30999   2258.13   2259.85 185643.60 185871.60      9.04
   204 31018 31091   2260.70   2264.01 185985.60 186423.60     12.77
   205 31155 31254   2266.91   2271.41 186807.60 187401.60      9.07
   206 31486 31663   2281.98   2290.08 188793.60 189855.60     79.24
   207 31690 31713   2291.32   2292.37 190017.60 190155.60      5.71
   208 31734 31808   2293.33   2296.73 190281.60 190725.60     40.78
   209 31911 31926   2301.47   2302.16 191343.60 191433.60      4.28
   210 31991 32022   2305.16   2306.59 191823.60 192009.60      7.32
   211 32034 32080   2307.14   2309.27 192081.60 192357.60     21.35
   212 32125 32145   2311.35   2312.28 192627.60 192747.60      4.65
   213 32297 32310   2319.32   2319.92 193659.60 193737.60      4.16
   214 32372 32452   2322.80   2326.53 194109.60 194589.60     26.17
   215 32468 32491   2327.27   2328.34 194685.60 194823.60      4.70
   216 32518 32550   2329.60   2331.09 194985.60 195177.60      4.79
   217 32621 32795   2334.41   2342.55 195603.60 196647.60    114.72
   218 32894 32925   2347.20   2348.66 197241.60 197427.60      6.02
   219 33016 33080   2352.94   2355.95 197973.60 198357.60     48.85
   220 33144 33219   2358.97   2362.52 198741.60 199191.60     82.23
   221 33269 33346   2364.88   2368.53 199491.60 199953.60    102.81
   222 33356 33498   2369.00   2375.74 200013.60 200865.60     13.64
   223 33516 33571   2376.60   2379.22 200973.60 201303.60     20.57
   224 33596 33742   2380.41   2387.37 201453.60 202329.60     46.51
   225 33878 33915   2393.88   2395.66 203145.60 203367.60      7.41
   226 34012 34094   2400.31   2404.25 203949.60 204441.60     34.83
   227 34124 34154   2405.70   2407.14 204621.60 204801.60      5.84
   228 34180 34304   2408.39   2414.38 204957.60 205701.60     63.45
   229 34407 34429   2419.36   2420.43 206319.60 206451.60      4.68
   230 34448 34530   2421.35   2425.32 206565.60 207057.60     42.22
   231 34644 34687   2430.86   2432.96 207741.60 207999.60     11.53
